distance_pair	len_sentence	pos_et1	pos_et2	num_ets_left	num_ets_inside	num_ets_right	presence_triggers_left	presence_triggers_inside	presence_triggers_right	num_triggers_left	num_triggers_inside	num_triggers_right	num_triggers_verbs_left	num_triggers_verbs_inside	num_triggers_verbs_right	num_triggers_nouns_left	num_triggers_nouns_insight	num_triggers_nouns_right	num_pos_triggers_left	num_pos_triggers_inside	num_pos_triggers_right	num_neg_triggers_left	num_neg_triggers_inside	num_neg_triggers_right	num_neg_left	num_neg_inside	num_neg_right	num_preps_left	num_preps_inside	num_preps_right	is_head_e1	is_head_e2	size_chunk_e1	size_chunk_e2	num_verbs_left	num_verbs_inside	num_verbs_right	num_nouns_left	num_nouns_inside	num_nouns_right	num_pos_triggers	num_neg_triggers	target	entity_pair	sentence
2	12	3	6	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	1	0	0	0	1	1	3	0	0	NEU	(Xi, Seoul)	China's Xi heads to Seoul with North Korea on his mind	
4	11	3	8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	1	0	0	0	1	2	1	0	0	NEU	(Xi, NorthKorea)	China's Xi heads to Seoul with North Korea on his mind	
1	11	6	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	3	0	1	0	0	NEU	(Seoul, NorthKorea)	China's Xi heads to Seoul with North Korea on his mind	
5	9	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	1	3	0	1	0	0	2	2	0	0	M-NEG	(US, HongKong)	US calls for swift probe into Hong Kong police brutality	
7	10	1	9	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	1	0	0	4	1	0	0	M-NEG	(US, police)	US calls for swift probe into Hong Kong police brutality	
0	5	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0	0	3	1	0	M-POS	(US, Cuba)	US-Cuba rapprochement complicates LatAm politics	
2	10	1	4	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	1	1	1	3	0	0	0	0	0	3	1	0	M-POS	(Obama, Iran)	Obama optimistic about Iran nuclear deal despite Khamenei's comments	
6	10	1	8	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	0	1	1	1	2	0	0	0	0	2	1	1	0	M-NEG	(Obama, Khamenei)	Obama optimistic about Iran nuclear deal despite Khamenei's comments	
1	13	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	1	1	0	1	1	0	0	3	0	0	NEU	(Moscow, U.S.)	Moscow says U.S. working on military 'scenarios' at Russia's borders	
7	13	3	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	1	2	1	1	0	1	1	1	0	0	NEU	(U.S., Russia)	Moscow says U.S. working on military 'scenarios' at Russia's borders	
9	13	3	13	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	1	1	0	1	2	0	0	0	NEU	(U.S., borders)	Moscow says U.S. working on military 'scenarios' at Russia's borders	
6	10	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	3	1	0	0	0	0	4	1	0	0	V-NEG	(U.S., IslamicState)	U.S.-led coalition launches 14 air strikes against Islamic State: statement	
5	10	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	3	1	0	0	V-NEG	(coalition, IslamicState)	U.S.-led coalition launches 15 air strikes against Islamic State: statement	
1	8	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	1	1	1	0	0	0	0	0	3	0	0	NEU	(Obama, Australia)	Obama in Australia at close of Asia-Pacific Tour	
1	9	3	5	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	2	0	1	0	1	0	3	1	0	M-NEG	(Rudd, China)	Australian PM Rudd urges China action on trade deal	
1	4	1	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	2	0	0	0	0	1	1	1	0	V-POS	(Canada, US)	Canada cheers US-Cuba rapprochement	
1	4	1	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	1	0	V-POS	(Canada, Cuba)	Canada cheers US-Cuba rapprochement	
0	4	3	3	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	2	0	1	1	0	M-POS	(US, Cuba)	Canada cheers US-Cuba rapprochement	
2	10	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	1	0	1	0	0	M-POS	(U.S., JonathanPollard)	Report: U.S. will release Jonathan Pollard, convicted Israeli spy	
6	11	3	10	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	0	1	0	1	2	1	0	0	M-POS	(U.S., Israeli)	Report: U.S. will release Jonathan Pollard, convicted Israeli spy	
5	9	1	7	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	1	1	1	3	0	1	0	0	1	2	1	0	NEU	(EU, Ukraine)	EU says no deal yet in Ukraine-Russia gas talks	
5	9	1	7	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	0	0	1	2	1	0	NEU	(EU, Russia)	EU says no deal yet in Ukraine-Russia gas talks	
0	9	7	7	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	3	0	1	0	0	2	0	2	1	0	NEU	(Ukraine, Russia)	EU says no deal yet in Ukraine-Russia gas talks	
1	5	2	4	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	1	0	1	1	0	V-POS	(Premier, Russia)	Ukraine Premier lauds Russia deal	
3	8	4	8	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	3	0	0	2	V-NEG	(troops, rebels)	U.N. and Congolese troops attack Rwandan Hutu rebels	
6	9	1	8	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	1	1	0	1	1	0	2	0	0	1	M-NEG	(ISIS, Kurds)	ISIS used chemical weapons in attack, Kurds say	
2	10	1	4	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2	1	0	1	0	0	1	1	0	0	2	1	0	NEU	(Modi, expatriates)	Modi urges Indian expatriates in Australia to invest back home	
4	10	1	6	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	1	1	1	1	0	1	1	0	1	1	1	0	NEU	(Modi, Australia)	Modi urges Indian expatriates in Australia to invest back home	
2	10	3	6	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	1	1	2	1	1	0	1	1	1	1	1	0	NEU	(Indian, Australia)	Modi urges Indian expatriates in Australia to invest back home	
1	10	4	6	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	1	0	1	1	0	1	1	0	1	1	0	NEU	(expatriates, Australia)	Modi urges Indian expatriates in Australia to invest back home	
1	9	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	0	0	0	0	0	2	0	0	M-POS	(US, Kurds)	Bolstered by US, Kurds defiant to extremist threat	
2	9	1	4	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	2	1	0	1	1	0	1	2	0	1	V-NEG	(U.S., ISIS)	U.S. warplanes hammer ISIS in Syria, activists say	
4	9	1	6	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	2	1	0	1	1	0	2	1	0	1	NEU	(U.S., Syria)	U.S. warplanes hammer ISIS in Syria, activists say	
1	9	2	4	1	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	2	0	1	V-NEG	(warplanes, ISIS)	U.S. warplanes hammer ISIS in Syria, activists say	
3	9	2	6	1	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	1	1	1	1	0	1	NEU	(warplanes, Syria)	U.S. warplanes hammer ISIS in Syria, activists say	
1	9	4	6	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	1	1	1	0	1	2	0	1	0	1	NEU	(ISIS, Syria)	U.S. warplanes hammer ISIS in Syria, activists say	
4	10	4	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	2	1	1	0	2	1	1	0	0	NEU	(China, Japan)	Ebola expert says China at risk, seeks Japan aid	
1	10	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	2	0	1	0	0	0	2	0	0	NEU	(UN, Syria)	UN says Syria's neighbors at 'breaking point'	
3	10	1	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	1	1	0	0	NEU	(UN, neighbors)	UN says Syria's neighbors at 'breaking point'	
4	6	1	6	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	2	1	0	1	0	1	0	V-NEG	(Vatican, IS)	Vatican backs using force against IS	
6	9	1	8	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	1	1	2	0	1	0	0	2	1	0	1	M-NEG	(IslamicState, Iraqi)	Islamic State imposes a reign of fear in Iraqi hospitals	
7	9	1	9	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	0	1	0	0	1	0	0	2	0	0	1	M-NEG	(IslamicState, hospitals)	Islamic State imposes a reign of fear in Iraqi hospitals	
5	10	1	7	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	1	3	2	0	1	0	0	2	2	0	1	V-NEG	(American, Taliban)	American aid group caught up in Taliban attack on Kabul	
8	10	1	10	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0	1	1	3	1	0	1	0	0	4	0	0	1	NEU	(American, Kabul)	American aid group caught up in Taliban attack on Kabul	
3	10	3	7	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	2	0	1	0	1	0	2	0	1	V-NEG	(group, Taliban)	American aid group caught up in Taliban attack on Kabul	
6	10	3	10	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	1	0	1	0	1	0	1	2	0	0	1	NEU	(group, Kabul)	American aid group caught up in Taliban attack on Kabul	
2	10	7	10	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	2	1	1	0	0	2	1	0	0	1	V-NEG	(Taliban, Kabul)	American aid group caught up in Taliban attack on Kabul	
1	10	1	3	0	0	0	0	0	1	0	0	2	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	1	1	1	3	0	1	0	0	0	3	0	2	NEU	(Obama, Kenyan)	Obama says Kenyan mall attack a 'terrible outrage'	
2	10	1	4	0	0	0	0	0	1	0	0	2	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	2	0	2	NEU	(Obama, mall)	Obama says Kenyan mall attack a 'terrible outrage'	
2	9	1	4	0	0	0	0	1	1	0	1	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	1	1	1	0	1	2	0	0	1	1	1	NEU	(Kurds, Europe)	Kurds protest across Europe, seek help against IS	
7	9	1	9	0	1	0	0	1	0	0	2	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	2	1	0	2	0	1	1	V-NEG	(Kurds, IS)	Kurds protest across Europe, seek help against IS	
4	9	4	9	0	0	0	1	1	0	1	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	1	0	1	1	1	1	1	0	1	1	NEU	(Europe, IS)	Kurds protest across Europe, seek help against IS	
4	7	1	6	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0	1	1	1	2	0	1	0	0	1	1	0	1	M-POS	(Libya, Russian)	Libya apologizes for attack on Russian embassy	
5	7	1	7	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0	1	0	1	0	0	1	0	0	1	0	0	1	M-POS	(Libya, embassy)	Libya apologizes for attack on Russian embassy	
6	8	1	8	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	3	1	0	1	0	0	3	0	0	1	V-NEG	(Syria, Kurds)	Syria chemical attack reopens old wounds among Kurds	
6	8	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	3	1	0	1	0	0	3	0	0	0	M-NEG	(German, Greece)	German finance chief takes tougher tone on Greece	
4	8	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	0	M-NEG	(chief, Greece)	German finance chief takes tougher tone on Greece	
4	9	4	9	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	1	1	2	1	0	0	1	0	1	0	V-POS	(US, Cuba)	Watch live: US announces historic deal with Cuba	
1	10	1	3	0	0	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	0	0	2	2	0	NEU	(Poland, France)	Poland says France should pull back from Russian navy deal	
6	10	1	8	0	1	0	0	1	1	0	1	1	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	1	0	1	1	1	3	0	2	0	0	1	2	2	0	NEU	(Poland, Russian)	Poland says France should pull back from Russian navy deal	
4	10	3	8	1	0	0	0	1	1	0	1	1	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	1	0	1	1	1	3	1	1	0	1	0	2	2	0	NEU	(France, Russian)	Poland says France should pull back from Russian navy deal	
4	8	1	6	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	1	3	0	1	0	0	1	1	1	0	M-NEG	(Germany, Britain)	Germany ends info-sharing pact with Britain, U.S.	
6	8	1	8	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	2	0	1	0	M-NEG	(Germany, U.S.)	Germany ends info-sharing pact with Britain, U.S.	
1	8	6	8	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	3	0	1	0	0	2	0	0	1	0	NEU	(Britain, U.S.)	Germany ends info-sharing pact with Britain, U.S.	
1	9	1	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	0	0	3	1	0	M-NEG	(U.S., China)	U.S. warns China against dragging out technology trade deal	
3	6	1	5	0	0	0	0	1	0	0	2	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0	1	1	1	2	0	1	0	0	1	1	2	0	M-POS	(Osborne, EU)	Osborne defends deal over EU bill	
4	6	1	6	0	1	0	0	1	0	0	2	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	2	0	2	0	M-POS	(Osborne, bill)	Osborne defends deal over EU bill	
8	13	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	1	2	0	1	0	0	1	2	0	0	NEU	(Obama, Cuba)	Obama to decide in 'next days' on Cuba's terror listing	
4	6	1	6	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	2	1	0	0	0	0	2	0	1	0	NEU	(America, ISIS)	America's marxist allies against ISIS	
2	6	3	6	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	1	0	1	0	M-NEG	(marxist, ISIS)	America's marxist allies against ISIS	
6	15	2	9	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2	1	1	0	2	0	1	M-NEG	(Obama, ISIS)	President Obama is right to block the genocidal ISIS and hold the Kurdish defense line	
12	15	2	15	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	3	0	1	2	0	0	1	NEU	(Obama, line)	President Obama is right to block the genocidal ISIS and hold the Kurdish defense line	
5	15	9	15	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2	1	0	2	1	0	0	1	NEU	(ISIS, line)	President Obama is right to block the genocidal ISIS and hold the Kurdish defense line	
3	9	1	5	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	2	2	0	2	0	0	1	3	0	1	M-NEG	(Libyan, NorthKorea)	Libyan navy says surrounds North Korea-flagged tanker outside rebel port	
4	10	2	7	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	2	0	1	M-NEG	(navy, tanker)	Libyan navy says surrounds North Korea-flagged tanker outside rebel port	
3	10	1	5	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	1	0	0	3	1	0	M-POS	(U.S., Hungary)	U.S. ready to help Hungary build energy independence: diplomat	
4	9	1	6	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	2	0	1	0	0	1	2	0	1	M-NEG	(Sudan, UN)	Sudan steps up pressure on UN mission in Darfur	
5	9	1	7	0	1	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	0	0	1	0	0	2	1	0	1	M-NEG	(Sudan, mission)	Sudan steps up pressure on UN mission in Darfur	
4	14	2	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	3	0	0	0	1	2	4	0	0	NEU	(general, Afghan)	U.S. general offers mixed review of Afghan war’s final year as mission ends	
5	9	2	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	1	0	1	2	1	0	0	M-NEG	(Kurds, IslamicState)	Iraq Kurds say oil production unaffected by Islamic State onslaught	
-3	10	8	6	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	2	1	2	0	1	2	0	2	1	0	V-NEG	(Israel, IslamicState)	Israel ready to help fight Islamic State, Israeli PM says	
1	10	6	8	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	2	2	0	1	1	0	1	1	0	NEU	(IslamicState, Israeli)	Israel ready to help fight Islamic State, Israeli PM says	
2	10	6	9	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	2	0	1	1	1	0	1	0	NEU	(IslamicState, PM)	Israel ready to help fight Islamic State, Israeli PM says	
5	10	1	7	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	1	0	0	2	1	0	0	V-NEG	(U.S., militants)	U.S. expands airstrikes against Islamic State militants in northern Iraq	
8	10	1	10	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	1	0	0	3	0	0	0	NEU	(U.S., Iraq)	U.S. expands airstrikes against Islamic State militants in northern Iraq	
2	10	7	10	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	3	0	0	0	0	NEU	(militants, Iraq)	U.S. expands airstrikes against Islamic State militants in northern Iraq	
0	8	1	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	1	0	3	0	0	0	1	0	0	3	0	1	NEU	(US, Hungary)	US Hungary envoy under fire for attending protest	
3	7	1	5	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	2	1	0	1	1	0	1	1	0	1	NEU	(Milosevic, EU)	Milosevic's widow ridicules EU lifting sanctions	
1	7	3	5	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	1	1	0	1	0	1	M-NEG	(widow, EU)	Milosevic's widow ridicules EU lifting sanctions	
5	10	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	2	1	0	1	1	0	2	1	0	0	NEU	(EU, Libya)	EU proposal to send soldiers to Libya met with skepticism	
1	8	1	3	0	0	0	0	1	1	0	1	1	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	3	1	1	M-POS	(U.S., Myanmar)	U.S. Backs Myanmar Reforms, Rules Out Sanctions	
6	10	1	8	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	3	0	0	1	0	0	3	2	0	1	NEU	(U.S., SouthKorean)	U.S. ambassador attack renews focus on contentious South Korean security law	
3	9	1	5	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	2	0	0	0	1	0	1	3	0	1	NEU	(Germany, IS)	Germany arrests 2 over IS, Syria rebel links	
5	9	1	7	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	2	3	0	1	0	0	1	2	0	1	NEU	(Germany, Syria)	Germany arrests 2 over IS, Syria rebel links	
6	9	1	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0	1	0	0	2	1	0	1	NEU	(Germany, rebel)	Germany arrests 2 over IS, Syria rebel links	
1	9	5	7	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	3	0	1	0	2	0	2	0	1	NEU	(IS, Syria)	Germany arrests 2 over IS, Syria rebel links	
4	8	1	6	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	1	2	0	1	0	0	0	1	1	0	M-POS	(Russia, Ukraine)	Russia 'to help free Ukraine group'	
5	8	1	7	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	1	0	1	0	M-POS	(Russia, group)	Russia 'to help free Ukraine group'	
5	8	1	7	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	2	0	0	1	1	0	2	1	0	1	NEU	(Indonesian, IS)	Indonesian editor faces blasphemy accusation over IS cartoon	
6	8	1	8	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	2	1	0	2	0	0	2	0	0	1	NEU	(Indonesian, cartoon)	Indonesian editor faces blasphemy accusation over IS cartoon	
4	8	2	7	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	0	1	NEU	(editor, IS)	Indonesian editor faces blasphemy accusation over IS cartoon	
5	8	2	8	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	2	0	0	1	0	0	1	NEU	(editor, cartoon)	Indonesian editor faces blasphemy accusation over IS cartoon	
1	8	1	3	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	1	0	2	0	0	0	1	0	1	2	0	1	M-NEG	(Egypt, US)	Egypt blasts US warning over incidents at pyramids	
4	6	1	6	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	2	1	0	0	0	0	3	0	1	0	V-NEG	(Australian, ISIS)	Australian aircraft support action against ISIS	
3	6	2	6	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	2	0	1	0	V-NEG	(aircraft, ISIS)	Australian aircraft support action against ISIS	
5	7	1	7	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0	0	2	0	1	0	M-NEG	(France, Russia)	France abandons billion-dollar ship deal with Russia	
2	9	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	2	0	0	0	2	0	1	2	0	0	V-NEG	(US, IS)	US-led strikes on IS after group seizes 220 Christians	
1	18	10	12	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	2	1	1	1	1	1	0	2	3	0	2	1	0	NEU	(US, SierraLeone)	Ebola crisis: Ten medical workers being evacuated to US from Sierra Leone after helping colleague diagnosed with Ebola	
2	8	1	4	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	1	2	2	0	1	0	0	1	3	0	1	NEU	(French, party)	French lawmaker faces party sanctions for Syria trip	
